"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00424542","KEARNS, UT US","1945-04-09","0.33","6.3",,"62","30"
"USC00424542","KEARNS, UT US","1945-04-10","0.00","0.0",,"62","30"
"USC00424542","KEARNS, UT US","1945-04-11","0.13","1.0",,"60","30"
"USC00424542","KEARNS, UT US","1945-04-12","0.03","0.5",,"58","30"
"USC00424542","KEARNS, UT US","1945-04-13","0.00","0.0",,"58","24"
"USC00424542","KEARNS, UT US","1945-04-14","0.00","0.0",,"43","31"
"USC00424542","KEARNS, UT US","1945-04-15","0.00","0.0",,"49","24"
"USC00424542","KEARNS, UT US","1945-04-16","0.00","0.0",,"52","34"
"USC00424542","KEARNS, UT US","1945-04-17","0.00","0.0",,"58","29"
"USC00424542","KEARNS, UT US","1945-04-18","0.00","0.0",,"69","34"
"USC00424542","KEARNS, UT US","1945-04-19","0.00","0.0",,"74","38"
"USC00424542","KEARNS, UT US","1945-04-20","0.00","0.0",,"79","44"
"USC00424542","KEARNS, UT US","1945-04-21","0.00","0.0",,"78","46"
"USC00424542","KEARNS, UT US","1945-04-22","0.13","0.0",,"60","42"
"USC00424542","KEARNS, UT US","1945-04-23","0.00","0.0",,"58","37"
"USC00424542","KEARNS, UT US","1945-04-24","1.02","0.0",,"54","38"
"USC00424542","KEARNS, UT US","1945-04-25","0.04","0.0",,"50","34"
"USC00424542","KEARNS, UT US","1945-04-26","0.00","0.0",,"56","39"
"USC00424542","KEARNS, UT US","1945-04-27","0.00","0.0",,"64","36"
"USC00424542","KEARNS, UT US","1945-04-28","0.00","0.0",,"64","40"
"USC00424542","KEARNS, UT US","1945-04-29","0.00","0.0",,"72","40"
"USC00424542","KEARNS, UT US","1945-04-30","0.00","0.0",,"76","46"
"USC00424542","KEARNS, UT US","1945-05-01","0.00","0.0",,"75","42"
"USC00424542","KEARNS, UT US","1945-05-02","0.00","0.0",,"76","44"
"USC00424542","KEARNS, UT US","1945-05-03","0.00","0.0",,"78","44"
"USC00424542","KEARNS, UT US","1945-05-04","0.00","0.0",,"82","50"
"USC00424542","KEARNS, UT US","1945-05-05","0.00","0.0",,"72","50"
"USC00424542","KEARNS, UT US","1945-05-06","0.00","0.0",,"72","52"
"USC00424542","KEARNS, UT US","1945-05-07","0.00","0.0",,"74","50"
"USC00424542","KEARNS, UT US","1945-05-08","0.00","0.0",,"72","46"
"USC00424542","KEARNS, UT US","1945-05-09","0.00","0.0",,"72","52"
"USC00424542","KEARNS, UT US","1945-05-10","0.00","0.0",,"68","56"
"USC00424542","KEARNS, UT US","1945-05-11","0.11","0.0",,"64","54"
"USC00424542","KEARNS, UT US","1945-05-12","0.00","0.0",,"76","48"
"USC00424542","KEARNS, UT US","1945-05-13","0.12","0.0",,"76","47"
"USC00424542","KEARNS, UT US","1945-05-14","0.10","0.0",,"62","40"
"USC00424542","KEARNS, UT US","1945-05-15","0.00","0.0",,"64","42"
"USC00424542","KEARNS, UT US","1945-05-16","0.00","0.0",,"70","42"
"USC00424542","KEARNS, UT US","1945-05-17","0.00","0.0",,"63","47"
"USC00424542","KEARNS, UT US","1945-05-18","0.00","0.0",,"66","40"
"USC00424542","KEARNS, UT US","1945-05-19","0.05","0.0",,"55","39"
"USC00424542","KEARNS, UT US","1945-05-20","0.25","0.0",,"56","36"
"USC00424542","KEARNS, UT US","1945-05-21","0.04","0.0",,"62","39"
"USC00424542","KEARNS, UT US","1945-05-22","0.00","0.0",,"72","43"
"USC00424542","KEARNS, UT US","1945-05-23","0.00","0.0",,"76","50"
"USC00424542","KEARNS, UT US","1945-05-24","0.00","0.0",,"74","42"
"USC00424542","KEARNS, UT US","1945-05-25","0.00","0.0",,"75","43"
"USC00424542","KEARNS, UT US","1945-05-26","0.00","0.0",,"82","53"
"USC00424542","KEARNS, UT US","1945-05-27","0.00","0.0",,"72","48"
"USC00424542","KEARNS, UT US","1945-05-28","0.00","0.0",,"78","45"
"USC00424542","KEARNS, UT US","1945-05-29","0.00","0.0",,"79","52"
"USC00424542","KEARNS, UT US","1945-05-30","0.00","0.0",,"74","52"
"USC00424542","KEARNS, UT US","1945-05-31","0.02","0.0",,"65","44"
"USC00424542","KEARNS, UT US","1945-06-01","0.05","0.0",,"76","49"
"USC00424542","KEARNS, UT US","1945-06-02","0.00","0.0",,"78","46"
"USC00424542","KEARNS, UT US","1945-06-03","0.45","0.0",,"69","52"
"USC00424542","KEARNS, UT US","1945-06-04","0.06","0.0",,"68","51"
"USC00424542","KEARNS, UT US","1945-06-05","0.52","0.0",,"58","44"
"USC00424542","KEARNS, UT US","1945-06-06","0.52","0.0",,"60","46"
"USC00424542","KEARNS, UT US","1945-06-07","0.16","0.0",,"63","45"
"USC00424542","KEARNS, UT US","1945-06-08","0.00","0.0",,"66","38"
"USC00424542","KEARNS, UT US","1945-06-09","0.00","0.0",,"62","42"
"USC00424542","KEARNS, UT US","1945-06-10","0.54","0.0",,"62","40"
"USC00424542","KEARNS, UT US","1945-06-11","0.00","0.0",,"72","48"
"USC00424542","KEARNS, UT US","1945-06-12","0.00","0.0",,"76","48"
"USC00424542","KEARNS, UT US","1945-06-13","0.00","0.0",,"62","53"
"USC00424542","KEARNS, UT US","1945-06-14","0.00","0.0",,"56","42"
"USC00424542","KEARNS, UT US","1945-06-15","0.07","0.0",,"62","36"
"USC00424542","KEARNS, UT US","1945-06-16","0.00","0.0",,"68","38"
"USC00424542","KEARNS, UT US","1945-06-17","0.00","0.0",,"75","42"
"USC00424542","KEARNS, UT US","1945-06-18","0.00","0.0",,"80","45"
"USC00424542","KEARNS, UT US","1945-06-19","0.00","0.0",,"86","48"
"USC00424542","KEARNS, UT US","1945-06-20","0.00","0.0",,"86","54"
"USC00424542","KEARNS, UT US","1945-06-21","0.00","0.0",,"90","56"
"USC00424542","KEARNS, UT US","1945-06-22","0.00","0.0",,"89","58"
"USC00424542","KEARNS, UT US","1945-06-23","0.04","0.0",,"79","56"
"USC00424542","KEARNS, UT US","1945-06-24","0.00","0.0",,"84","54"
"USC00424542","KEARNS, UT US","1945-06-25","0.00","0.0",,"88","56"
"USC00424542","KEARNS, UT US","1945-06-26","0.00","0.0",,"82","50"
"USC00424542","KEARNS, UT US","1945-06-27","0.00","0.0",,"80","48"
"USC00424542","KEARNS, UT US","1945-06-28","0.00","0.0",,"78","42"
"USC00424542","KEARNS, UT US","1945-06-29","0.00","0.0",,"74","46"
"USC00424542","KEARNS, UT US","1945-06-30","0.00","0.0",,"78","50"
"USC00424542","KEARNS, UT US","1945-07-01","0.00","0.0",,"74","46"
"USC00424542","KEARNS, UT US","1945-07-02","0.00","0.0",,"84","50"
"USC00424542","KEARNS, UT US","1945-07-03","0.00","0.0",,"88","54"
"USC00424542","KEARNS, UT US","1945-07-04","0.00","0.0",,"89","59"
"USC00424542","KEARNS, UT US","1945-07-05","0.00","0.0",,"86","54"
"USC00424542","KEARNS, UT US","1945-07-06","0.00","0.0",,"90","56"
"USC00424542","KEARNS, UT US","1945-07-07","0.00","0.0",,"94","56"
"USC00424542","KEARNS, UT US","1945-07-08","0.00","0.0",,"89","62"
"USC00424542","KEARNS, UT US","1945-07-09","0.00","0.0",,"87","64"
"USC00424542","KEARNS, UT US","1945-07-10","0.05","0.0",,"80","61"
"USC00424542","KEARNS, UT US","1945-07-11","0.00","0.0",,"88","56"
"USC00424542","KEARNS, UT US","1945-07-12","0.00","0.0",,"87","57"
"USC00424542","KEARNS, UT US","1945-07-13","0.00","0.0",,"88","59"
"USC00424542","KEARNS, UT US","1945-07-14","0.00","0.0",,"80","60"
"USC00424542","KEARNS, UT US","1945-07-15","0.00","0.0",,"78","56"
"USC00424542","KEARNS, UT US","1945-07-16","0.00","0.0",,"84","58"
"USC00424542","KEARNS, UT US","1945-07-17","0.00","0.0",,"90","64"
"USC00424542","KEARNS, UT US","1945-07-18","0.00","0.0",,"74","70"
"USC00424542","KEARNS, UT US","1945-07-19","0.00","0.0",,"90","60"
"USC00424542","KEARNS, UT US","1945-07-20","0.00","0.0",,"92","68"
"USC00424542","KEARNS, UT US","1945-07-21","0.00","0.0",,"96","66"
"USC00424542","KEARNS, UT US","1945-07-22","0.00","0.0",,"94","65"
"USC00424542","KEARNS, UT US","1945-07-23","0.01","0.0",,"93","68"
"USC00424542","KEARNS, UT US","1945-07-24","0.00","0.0",,"94","58"
"USC00424542","KEARNS, UT US","1945-07-25","0.00","0.0",,"98","64"
"USC00424542","KEARNS, UT US","1945-07-26","0.00","0.0",,"94","64"
"USC00424542","KEARNS, UT US","1945-07-27","0.00","0.0",,"96","60"
"USC00424542","KEARNS, UT US","1945-07-28","0.00","0.0",,"93","60"
"USC00424542","KEARNS, UT US","1945-07-29","0.00","0.0",,"93","64"
"USC00424542","KEARNS, UT US","1945-07-30","0.28","0.0",,"88","66"
"USC00424542","KEARNS, UT US","1945-07-31","0.00","0.0",,"94","62"
"USC00424542","KEARNS, UT US","1945-08-01","0.00","0.0",,"93","68"
"USC00424542","KEARNS, UT US","1945-08-02","0.20","0.0",,"90","63"
"USC00424542","KEARNS, UT US","1945-08-03","0.33","0.0",,"86","60"
"USC00424542","KEARNS, UT US","1945-08-04","0.13","0.0",,"94","62"
"USC00424542","KEARNS, UT US","1945-08-05","0.00","0.0",,"92","58"
"USC00424542","KEARNS, UT US","1945-08-06","0.00","0.0",,"89","64"
"USC00424542","KEARNS, UT US","1945-08-07","0.02","0.0",,"96","64"
"USC00424542","KEARNS, UT US","1945-08-08","0.00","0.0",,"92","62"
"USC00424542","KEARNS, UT US","1945-08-09","0.01","0.0",,"96","60"
"USC00424542","KEARNS, UT US","1945-08-10","0.00","0.0",,"92","60"
"USC00424542","KEARNS, UT US","1945-08-11","0.00","0.0",,"94","67"
"USC00424542","KEARNS, UT US","1945-08-12","0.01","0.0",,"98","66"
"USC00424542","KEARNS, UT US","1945-08-13","0.03","0.0",,"95","60"
"USC00424542","KEARNS, UT US","1945-08-14","0.04","0.0",,"94","62"
"USC00424542","KEARNS, UT US","1945-08-15","0.00","0.0",,"95","60"
"USC00424542","KEARNS, UT US","1945-08-16","0.00","0.0",,"90","66"
"USC00424542","KEARNS, UT US","1945-08-17","0.00","0.0",,"94","64"
"USC00424542","KEARNS, UT US","1945-08-18","0.00","0.0",,"82","64"
"USC00424542","KEARNS, UT US","1945-08-19","0.06","0.0",,"82","64"
"USC00424542","KEARNS, UT US","1945-08-20","0.20","0.0",,"84","60"
"USC00424542","KEARNS, UT US","1945-08-21","0.00","0.0",,"82","56"
"USC00424542","KEARNS, UT US","1945-08-22","0.00","0.0",,"84","64"
"USC00424542","KEARNS, UT US","1945-08-23","0.00","0.0",,"88","60"
"USC00424542","KEARNS, UT US","1945-08-24","0.00","0.0",,"86","66"
"USC00424542","KEARNS, UT US","1945-08-25","0.00","0.0",,"84","66"
"USC00424542","KEARNS, UT US","1945-08-26","0.00","0.0",,"82","52"
"USC00424542","KEARNS, UT US","1945-08-27","0.00","0.0",,"82","48"
"USC00424542","KEARNS, UT US","1945-08-28","0.00","0.0",,"82","58"
"USC00424542","KEARNS, UT US","1945-08-29","0.00","0.0",,"86","60"
"USC00424542","KEARNS, UT US","1945-08-30","0.00","0.0",,"88","66"
"USC00424542","KEARNS, UT US","1945-08-31","0.00","0.0",,"88","54"
"USC00424542","KEARNS, UT US","1945-09-01","0.00","0.0",,"94","58"
"USC00424542","KEARNS, UT US","1945-09-02","0.64","0.0",,"90","66"
"USC00424542","KEARNS, UT US","1945-09-03","0.00","0.0",,"70","64"
"USC00424542","KEARNS, UT US","1945-09-04","0.00","0.0",,"87","57"
"USC00424542","KEARNS, UT US","1945-09-05","0.00","0.0",,"92","62"
"USC00424542","KEARNS, UT US","1945-09-06","0.00","0.0",,"90","54"
"USC00424542","KEARNS, UT US","1945-09-07","0.00","0.0",,"72","48"
"USC00424542","KEARNS, UT US","1945-09-08","0.00","0.0",,"84","44"
"USC00424542","KEARNS, UT US","1945-09-09","0.00","0.0",,"76","48"
"USC00424542","KEARNS, UT US","1945-09-10","0.00","0.0",,"81","44"
"USC00424542","KEARNS, UT US","1945-09-11","0.00","0.0",,"86","50"
"USC00424542","KEARNS, UT US","1945-09-12","0.00","0.0",,"82","52"
"USC00424542","KEARNS, UT US","1945-09-13","0.00","0.0",,"86","48"
"USC00424542","KEARNS, UT US","1945-09-14","0.00","0.0",,"88","56"
"USC00424542","KEARNS, UT US","1945-09-15","0.00","0.0",,"88","62"
"USC00424542","KEARNS, UT US","1945-09-16","0.00","0.0",,"82","50"
"USC00424542","KEARNS, UT US","1945-09-17","0.00","0.0",,"78","54"
"USC00424542","KEARNS, UT US","1945-09-18","0.16","0.0",,"66","52"
"USC00424542","KEARNS, UT US","1945-09-19","0.00","0.0",,"62","34"
"USC00424542","KEARNS, UT US","1945-09-20","0.00","0.0",,"78","40"
"USC00424542","KEARNS, UT US","1945-09-21","0.33","0.0",,"78","52"
"USC00424542","KEARNS, UT US","1945-09-22","0.00","0.0",,"64","36"
"USC00424542","KEARNS, UT US","1945-09-23","0.06","0.0",,"60","36"
"USC00424542","KEARNS, UT US","1945-09-24","0.00","0.0",,"62","34"
"USC00424542","KEARNS, UT US","1945-09-25","0.00","0.0",,"70","38"
"USC00424542","KEARNS, UT US","1945-09-26","0.00","0.0",,"62","42"
"USC00424542","KEARNS, UT US","1945-09-27","0.02","0.0",,"52","44"
"USC00424542","KEARNS, UT US","1945-09-28","0.00","0.0",,"60","36"
"USC00424542","KEARNS, UT US","1945-09-29","0.00","0.0",,"62","30"
"USC00424542","KEARNS, UT US","1945-09-30","0.00","0.0",,"66","36"
"USC00424542","KEARNS, UT US","1945-10-01","0.00","0.0",,"72","42"
"USC00424542","KEARNS, UT US","1945-10-02","0.00","0.0",,"80","46"
"USC00424542","KEARNS, UT US","1945-10-03","0.00","0.0",,"70","46"
"USC00424542","KEARNS, UT US","1945-10-04","0.00","0.0",,"72","50"
"USC00424542","KEARNS, UT US","1945-10-05","0.00","0.0",,"72","44"
"USC00424542","KEARNS, UT US","1945-10-06","0.00","0.0",,"76","43"
"USC00424542","KEARNS, UT US","1945-10-07","0.00","0.0",,"78","44"
"USC00424542","KEARNS, UT US","1945-10-08","0.00","0.0",,"80","48"
"USC00424542","KEARNS, UT US","1945-10-09","0.00","0.0",,"78","50"
"USC00424542","KEARNS, UT US","1945-10-10","0.02","0.0",,"72","50"
"USC00424542","KEARNS, UT US","1945-10-11","0.00","0.0",,"76","46"
"USC00424542","KEARNS, UT US","1945-10-12","0.09","0.0",,"74","48"
"USC00424542","KEARNS, UT US","1945-10-13","0.00","0.0",,"68","45"
"USC00424542","KEARNS, UT US","1945-10-14","0.00","0.0",,"74","44"
"USC00424542","KEARNS, UT US","1945-10-15","0.00","0.0",,"76","45"
"USC00424542","KEARNS, UT US","1945-10-16","0.02","0.0",,"75","50"
"USC00424542","KEARNS, UT US","1945-10-17","0.00","0.0",,"73","42"
"USC00424542","KEARNS, UT US","1945-10-18","0.00","0.0",,"75","46"
"USC00424542","KEARNS, UT US","1945-10-19","0.00","0.0",,"68","32"
"USC00424542","KEARNS, UT US","1945-10-20","0.07","0.0",,"58","38"
"USC00424542","KEARNS, UT US","1945-10-21","0.00","0.0",,"62","30"
"USC00424542","KEARNS, UT US","1945-10-22","0.02","0.0",,"52","30"
"USC00424542","KEARNS, UT US","1945-10-23","0.00","0.0",,"50","32"
"USC00424542","KEARNS, UT US","1945-10-24","0.00","0.0",,"56","32"
"USC00424542","KEARNS, UT US","1945-10-25","0.00","0.0",,"58","40"
"USC00424542","KEARNS, UT US","1945-10-26","0.00","0.0",,"76","40"
"USC00424542","KEARNS, UT US","1945-10-27","0.00","0.0",,"70","46"
"USC00424542","KEARNS, UT US","1945-10-28","0.00","0.0",,"80","52"
"USC00424542","KEARNS, UT US","1945-10-29","0.00","0.0",,"68","48"
"USC00424542","KEARNS, UT US","1945-10-30","0.00","0.0",,"58","54"
"USC00424542","KEARNS, UT US","1945-10-31","0.01","0.0",,"50","40"
"USC00424542","KEARNS, UT US","1945-11-01","0.02","0.0",,"52","38"
"USC00424542","KEARNS, UT US","1945-11-02","0.00","0.0",,"52","40"
"USC00424542","KEARNS, UT US","1945-11-03","0.00","0.0",,"60","42"
"USC00424542","KEARNS, UT US","1945-11-04","0.00","0.0",,"65","43"
"USC00424542","KEARNS, UT US","1945-11-05","0.00","0.0",,"73","52"
"USC00424542","KEARNS, UT US","1945-11-06","0.00","0.0",,"66","38"
"USC00424542","KEARNS, UT US","1945-11-07","0.52","6.5",,"42","32"
"USC00424542","KEARNS, UT US","1945-11-08","0.01","0.6",,"46","20"
"USC00424542","KEARNS, UT US","1945-11-09","0.00","0.0",,"38","20"
"USC00424542","KEARNS, UT US","1945-11-10","0.00","0.0",,"42","32"
"USC00424542","KEARNS, UT US","1945-11-11","0.67","1.5",,"43","30"
"USC00424542","KEARNS, UT US","1945-11-12","0.10","0.0",,"37","24"
"USC00424542","KEARNS, UT US","1945-11-13","0.22","2.0",,"46","24"
"USC00424542","KEARNS, UT US","1945-11-14","0.00","0.0",,"46","23"
"USC00424542","KEARNS, UT US","1945-11-15","0.00","0.0",,"48","32"
"USC00424542","KEARNS, UT US","1945-11-16","0.22","0.0",,"48","32"
"USC00424542","KEARNS, UT US","1945-11-17","0.00","0.0",,"44","36"
"USC00424542","KEARNS, UT US","1945-11-18","0.07","0.0",,"44","26"
"USC00424542","KEARNS, UT US","1945-11-19","0.08","0.6",,"44","30"
"USC00424542","KEARNS, UT US","1945-11-20","0.04","1.0",,"42","32"
"USC00424542","KEARNS, UT US","1945-11-21","0.00","0.0",,"42","18"
"USC00424542","KEARNS, UT US","1945-11-22","0.00","0.0",,"44","19"
"USC00424542","KEARNS, UT US","1945-11-23","0.00","0.0",,"41","24"
"USC00424542","KEARNS, UT US","1945-11-24","0.00","0.0",,"46","23"
"USC00424542","KEARNS, UT US","1945-11-25","0.00","0.0",,"42","30"
"USC00424542","KEARNS, UT US","1945-11-26","0.00","0.0",,"54","28"
"USC00424542","KEARNS, UT US","1945-11-27","0.00","0.0",,"56","32"
"USC00424542","KEARNS, UT US","1945-11-28","0.00","0.0",,"54","32"
"USC00424542","KEARNS, UT US","1945-11-29","0.00","0.0",,"46","42"
"USC00424542","KEARNS, UT US","1945-11-30","0.37","1.0",,"46","32"
"USC00424542","KEARNS, UT US","1945-12-01","0.04","0.0",,"42","26"
"USC00424542","KEARNS, UT US","1945-12-02","0.00","0.0",,"41","20"
"USC00424542","KEARNS, UT US","1945-12-03","0.00","0.0",,"42","20"
"USC00424542","KEARNS, UT US","1945-12-04","0.00","0.0",,"45","26"
"USC00424542","KEARNS, UT US","1945-12-05","0.00","0.0",,"50","34"
"USC00424542","KEARNS, UT US","1945-12-06","0.00","0.0",,"46","26"
"USC00424542","KEARNS, UT US","1945-12-07","0.00","0.0",,"40","30"
"USC00424542","KEARNS, UT US","1945-12-08","0.12","0.0",,"36","24"
"USC00424542","KEARNS, UT US","1945-12-09","0.00","1.2",,"32","11"
"USC00424542","KEARNS, UT US","1945-12-10",,"0.0",,"32","10"
"USC00424542","KEARNS, UT US","1945-12-11","0.00","0.0",,"32","20"
"USC00424542","KEARNS, UT US","1945-12-12","0.00","0.0",,"28","16"
"USC00424542","KEARNS, UT US","1945-12-13","0.00","0.1",,"30","10"
"USC00424542","KEARNS, UT US","1945-12-14","0.00","0.0",,"30","8"
"USC00424542","KEARNS, UT US","1945-12-15","0.00","0.0",,"28","6"
"USC00424542","KEARNS, UT US","1945-12-16","0.00","0.0",,"36","10"
"USC00424542","KEARNS, UT US","1945-12-17","0.00","0.0",,"38","14"
"USC00424542","KEARNS, UT US","1945-12-18","0.00","0.0",,"32","16"
"USC00424542","KEARNS, UT US","1945-12-19","0.00","0.0",,"32","8"
"USC00424542","KEARNS, UT US","1945-12-20","0.00","0.0",,"28","12"
"USC00424542","KEARNS, UT US","1945-12-21","0.00","0.0",,"42","14"
"USC00424542","KEARNS, UT US","1945-12-22","0.08","0.0",,"44","28"
"USC00424542","KEARNS, UT US","1945-12-23","0.03","0.0",,"42","29"
"USC00424542","KEARNS, UT US","1945-12-24","0.02","0.0",,"42","32"
"USC00424542","KEARNS, UT US","1945-12-25","0.00","0.0",,"42","34"
"USC00424542","KEARNS, UT US","1945-12-26","0.08","0.0",,"43","32"
"USC00424542","KEARNS, UT US","1945-12-27","0.00","0.0",,"44","32"
"USC00424542","KEARNS, UT US","1945-12-28","0.06","0.0",,"48","42"
"USC00424542","KEARNS, UT US","1945-12-29","0.12","0.0",,"56","38"
"USC00424542","KEARNS, UT US","1945-12-30","0.00","0.0",,"48","35"
"USC00424542","KEARNS, UT US","1945-12-31","0.00","0.0",,"56","38"
"USC00424542","KEARNS, UT US","1946-01-01","0.00","0.0",,"48","33"
"USC00424542","KEARNS, UT US","1946-01-02","0.00","0.0",,"48","32"
"USC00424542","KEARNS, UT US","1946-01-03","0.00","0.0",,"42","30"
"USC00424542","KEARNS, UT US","1946-01-04","0.00","0.0",,"42","30"
"USC00424542","KEARNS, UT US","1946-01-05","0.02","1.9",,"36","30"
"USC00424542","KEARNS, UT US","1946-01-06","0.19","4.6",,"36","28"
"USC00424542","KEARNS, UT US","1946-01-07","0.00","0.0",,"34","13"
"USC00424542","KEARNS, UT US","1946-01-08","0.07","0.5",,"35","25"
"USC00424542","KEARNS, UT US","1946-01-09","0.00","0.0",,"33","20"
"USC00424542","KEARNS, UT US","1946-01-10","0.00","0.0",,"28","14"
"USC00424542","KEARNS, UT US","1946-01-11","0.20","1.5",,"32","12"
"USC00424542","KEARNS, UT US","1946-01-12","0.00","0.0",,"32","3"
"USC00424542","KEARNS, UT US","1946-01-13","0.00","0.0",,"32","5"
"USC00424542","KEARNS, UT US","1946-01-14","0.00","0.0",,"32","9"
"USC00424542","KEARNS, UT US","1946-01-15","0.00","0.0",,"36","10"
"USC00424542","KEARNS, UT US","1946-01-16","0.00","0.0",,"40","11"
"USC00424542","KEARNS, UT US","1946-01-17","0.00","0.0",,"42","14"
"USC00424542","KEARNS, UT US","1946-01-18","0.00","0.0",,"38","16"
"USC00424542","KEARNS, UT US","1946-01-19","0.00","0.0",,"40","15"
"USC00424542","KEARNS, UT US","1946-01-20","0.00","0.0",,"30","16"
"USC00424542","KEARNS, UT US","1946-01-21","0.00","0.0",,"30","12"
"USC00424542","KEARNS, UT US","1946-01-22","0.00","0.0",,"32","18"
"USC00424542","KEARNS, UT US","1946-01-23","0.00","0.0",,"42","22"
"USC00424542","KEARNS, UT US","1946-01-24","0.00","0.0",,"42","28"
"USC00424542","KEARNS, UT US","1946-01-25","0.00","0.0",,"56","22"
"USC00424542","KEARNS, UT US","1946-01-26","0.00","0.0",,"33","17"
"USC00424542","KEARNS, UT US","1946-01-27","0.00","0.0",,"38","14"
"USC00424542","KEARNS, UT US","1946-01-28","0.00","0.0",,"35","17"
"USC00424542","KEARNS, UT US","1946-01-29","0.25","6.0",,"37","22"
"USC00424542","KEARNS, UT US","1946-01-30","0.02","0.5",,"28","15"
"USC00424542","KEARNS, UT US","1946-01-31","0.00","0.0",,"28","10"
"USC00424542","KEARNS, UT US","1946-02-01","0.00","0.2",,"36","21"
"USC00424542","KEARNS, UT US","1946-02-02","0.00","0.0",,"44",
"USC00424542","KEARNS, UT US","1946-02-03","0.00","0.0",,"44","34"
"USC00424542","KEARNS, UT US","1946-02-04","0.00","0.0",,"38","26"
"USC00424542","KEARNS, UT US","1946-02-05","0.00","0.0",,"32","12"
"USC00424542","KEARNS, UT US","1946-02-06","0.00","0.0",,"38","22"
"USC00424542","KEARNS, UT US","1946-02-07","0.02","0.2",,"43","27"
"USC00424542","KEARNS, UT US","1946-02-08","0.00","0.0",,"32","22"
"USC00424542","KEARNS, UT US","1946-02-09","0.00","0.0",,"34","15"
"USC00424542","KEARNS, UT US","1946-02-10","0.00","0.0",,"36","20"
"USC00424542","KEARNS, UT US","1946-02-11","0.06","1.0",,"35","26"
"USC00424542","KEARNS, UT US","1946-02-12","0.00","0.0",,"30","13"
"USC00424542","KEARNS, UT US","1946-02-13","0.00","0.0",,"37","22"
"USC00424542","KEARNS, UT US","1946-02-14","0.00","0.0",,"44","18"
"USC00424542","KEARNS, UT US","1946-02-15","0.00","0.0",,"46","23"
"USC00424542","KEARNS, UT US","1946-02-16","0.00","0.0",,"44","28"
"USC00424542","KEARNS, UT US","1946-02-17","0.00","0.0",,"40","22"
"USC00424542","KEARNS, UT US","1946-02-18","0.00","0.0",,"46","26"
"USC00424542","KEARNS, UT US","1946-02-19","0.00","0.0",,"46","30"
"USC00424542","KEARNS, UT US","1946-02-20","0.00","0.0",,"44","38"
"USC00424542","KEARNS, UT US","1946-02-21","0.00","0.0",,"52","28"
"USC00424542","KEARNS, UT US","1946-02-22","0.00","0.0",,"50","30"
"USC00424542","KEARNS, UT US","1946-02-23","0.00","0.0",,"54","25"
"USC00424542","KEARNS, UT US","1946-02-24","0.00","0.0",,"62","30"
"USC00424542","KEARNS, UT US","1946-02-25","0.00","0.0",,"58","32"
"USC00424542","KEARNS, UT US","1946-02-26","0.00","0.0",,"42","23"
"USC00424542","KEARNS, UT US","1946-02-27","0.00","0.0",,"50","24"
"USC00424542","KEARNS, UT US","1946-02-28","0.04","0.1",,"50","32"
"USC00424542","KEARNS, UT US","1946-03-01","0.00","0.0",,"50","26"
"USC00424542","KEARNS, UT US","1946-03-02","0.00","0.0",,"56","36"
"USC00424542","KEARNS, UT US","1946-03-03","0.33","1.2",,"56","29"
"USC00424542","KEARNS, UT US","1946-03-04","0.06","4.2",,"45","30"
"USC00424542","KEARNS, UT US","1946-03-05","0.00","0.0",,"44","24"
"USC00424542","KEARNS, UT US","1946-03-06","0.17","0.0",,"42","28"
"USC00424542","KEARNS, UT US","1946-03-07","0.00","0.0",,"42","24"
"USC00424542","KEARNS, UT US","1946-03-08","0.00","0.0",,"54","28"
"USC00424542","KEARNS, UT US","1946-03-09","0.00","0.0",,"60","30"
"USC00424542","KEARNS, UT US","1946-03-10","0.00","0.0",,"70","34"
"USC00424542","KEARNS, UT US","1946-03-11","0.00","0.0",,"58","40"
"USC00424542","KEARNS, UT US","1946-03-12","0.00","0.0",,"57","28"
"USC00424542","KEARNS, UT US","1946-03-13","0.01","0.0",,"56","34"
"USC00424542","KEARNS, UT US","1946-03-14","0.09","0.0",,"41","32"
"USC00424542","KEARNS, UT US","1946-03-15","0.00","0.0",,"48","24"
"USC00424542","KEARNS, UT US","1946-03-16","0.04","0.2",,"42","24"
"USC00424542","KEARNS, UT US","1946-03-17","0.00","0.0",,"52","24"
"USC00424542","KEARNS, UT US","1946-03-18","0.00","0.0",,"64","34"
"USC00424542","KEARNS, UT US","1946-03-19","0.00","0.0",,"60","26"
"USC00424542","KEARNS, UT US","1946-03-20","0.68","0.0",,"52","15"
"USC00424542","KEARNS, UT US","1946-03-21","0.00","0.0",,"44","18"
"USC00424542","KEARNS, UT US","1946-03-22","0.00","0.0",,"50","32"
"USC00424542","KEARNS, UT US","1946-03-23","0.00","0.0",,"60","34"
"USC00424542","KEARNS, UT US","1946-03-24","0.44","0.0",,"50","30"
"USC00424542","KEARNS, UT US","1946-03-25","0.04","1.0",,"48","22"
"USC00424542","KEARNS, UT US","1946-03-26","0.00","0.0",,"59","27"
"USC00424542","KEARNS, UT US","1946-03-27","0.00","0.0",,"72","34"
"USC00424542","KEARNS, UT US","1946-03-28","0.00","0.0",,"70","46"
"USC00424542","KEARNS, UT US","1946-03-29","0.00","0.0",,"58","42"
"USC00424542","KEARNS, UT US","1946-03-30","0.00","0.0",,"66","47"
"USC00424542","KEARNS, UT US","1946-03-31","0.07","0.0",,"66","37"
"USC00424542","KEARNS, UT US","1946-04-01","0.08","0.0",,"54","36"
